TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,TAG_NAME,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
globalalertdetails,ExpiryDate,Yes,DATE_OFFSET,,,,
globalkeywords,id,No,,,,,
globalkeywords,name,No,,,,,
globalkeywords,details,Yes,NOTES,,,,
globalkeywords,deleteflag,No,,,,,
globalkeywords,shortcut,No,,,,,
globalkeywords,uid,No,,,,,
globalkeywords,htmldetails,Yes,NOTES,,,,
groupcodes,Id,No,,,,,
groupcodes,GroupType,No,,,,,
groupcodes,Name,No,,,,,
groupcodes,Description,Yes,NOTES,,,,
groupcodes,deleteFlag,No,,,,,
groupInsurance,insuranceId,Yes,MASK,CUSTOM_STR,InsuranceId,,
groupInsurance,createdBy,No,,,,,
groupInsurance,createdOn,Yes,32_OFFSET,,,,
groupInsurance,updatedBy,No,,,,,
groupInsurance,updatedOn,Yes,32_OFFSET,,,,
groupInsurance,groupInsuranceId,No,,,,,
gynhistory,encounterId,Yes,ENCOUNTER_ID,,,,
gynhistory,itemId,No,,,,,
gynhistory,Notes,Yes,NOTES,,,,
gynhistory,hxFlag,No,,,,,
gynhistory,denyFlag,No,,,,,
hcfa,Id,No,,,,,
hcfa,InvId,No,,,,,
hcfa,PicaL,No,,,,,
hcfa,PicaR,No,,,,,
hcfa,IsMedicare,No,,,,,
hcfa,IsMedicaid,No,,,,,
hcfa,IsChampus,No,,,,,
hcfa,IsChampva,No,,,,,
hcfa,PName,Yes,MASK,PATIENT_NAME,PATIENT_NAME,,
hcfa,PDOBMM,Yes,MASK,CUSTOM_STR,PDOBMM,,
hcfa,PDOBDD,Yes,MASK,CUSTOM_STR,PDOBDD,,
hcfa,PDOBYY,No,,,,,
hcfa,PSexM,No,,,,,
hcfa,PSexF,No,,,,,
hcfa,InsuredName,Yes,MASK,CUSTOM_STR,InsuredName,,
hcfa,InsuredId,Yes,MASK,CUSTOM_STR,InsuredId,,
hcfa,PAddressStreet,Yes,MASK,PO_BOX_STREET,PO_BOX_STREET,,
hcfa,PAddressCity,Yes,MASK,CITY,CITY,,
hcfa,PAddressState,No,,,,,
hcfa,PAddressZip,Yes,ZIP_CODE,,,,
hcfa,PPhoneArea,Yes,MASK,PHONE_NUMBER,PHONE_NUMBER,,
hcfa,PStatusM,No,,,,,
hcfa,PRelationSelf,No,,,,,
hcfa,PRelationSpouse,No,,,,,
hcfa,PRelationChild,No,,,,,
hcfa,PRelationOther,No,,,,,
hcfa,InsuredAddStreet,Yes,MASK,PO_BOX_STREET,PO_BOX_STREET,,
hcfa,InsuredAddCity,Yes,MASK,CITY,CITY,,
hcfa,InsuredAddState,No,,,,,
hcfa,InsuredAddZip,Yes,ZIP_CODE,,,,
hcfa,IPhoneArea,Yes,MASK,PHONE_NUMBER,PHONE_NUMBER,,
hcfa,IPhoneDigits,Yes,MASK,PHONE_NUMBER,PHONE_NUMBER,,
hcfa,InsuredPolicyGroup,Yes,MASK,CUSTOM_STR,InsuredPolicyGroup,,
hcfa,IDOBMM,Yes,MASK,CUSTOM_STR,IDOBMM,,
hcfa,IDOBDD,Yes,MASK,CUSTOM_STR,IDOBDD,,
hcfa,IDOBYY,No,,,,,
hcfa,InsuredSexM,No,,,,,
hcfa,InsuredSexF,No,,,,,
hcfa,CondRelEmpY,No,,,,,
hcfa,CondRelEmpN,No,,,,,
hcfa,CondRelAccY,No,,,,,
hcfa,CondRelAccN,No,,,,,
hcfa,CondRelLiabilityY,No,,,,,
hcfa,CondRelLiabilityN,No,,,,,
hcfa,DateOnsetMM,Yes,DATE_OFFSET,,,,
hcfa,DateOnsetDD,Yes,DATE_OFFSET,,,,
hcfa,DateOnsetYY,Yes,DATE_OFFSET,,,,
hcfa,DateDisFromMM,Yes,DATE_OFFSET,,,,
hcfa,DateDisToMM,Yes,DATE_OFFSET,,,,
hcfa,DateDisFromDD,Yes,DATE_OFFSET,,,,
hcfa,DateDisToDD,Yes,DATE_OFFSET,,,,
hcfa,DateDisFromYY,Yes,DATE_OFFSET,,,,
hcfa,DateDisToYY,Yes,DATE_OFFSET,,,,
hcfa,NameRef,Yes,MASK,CUSTOM_STR,NameRef,,
hcfa,IdNum,Yes,MASK,CUSTOM_STR,IdNum,,
hcfa,HospitalizationAdmittedMM,Yes,DATE_OFFSET,,,,
hcfa,HospitalizationAdmittedDD,Yes,DATE_OFFSET,,,,
hcfa,HospitalizationAdmittedYY,Yes,DATE_OFFSET,,,,
hcfa,HospitalizationDischMM,Yes,DATE_OFFSET,,,,
hcfa,HospitalizationDischDD,Yes,DATE_OFFSET,,,,
hcfa,HospitalizationDischYY,Yes,DATE_OFFSET,,,,
hcfa,LabWorkOutY,No,,,,,
hcfa,LabWorkOutN,No,,,,,
hcfa,LabChargesM,Yes,MASK,CUSTOM_STR,LabChargesM,,
hcfa,LabChargesD,Yes,MASK,CUSTOM_STR,LabChargesD,,
hcfa,Diagnosis1,No,,,,,
hcfa,Diagnosis2,No,,,,,
hcfa,Diagnosis3,No,,,,,
hcfa,Diagnosis4,No,,,,,
hcfa,PriorAppNum,Yes,MASK,CUSTOM_STR,PriorAppNum,,
hcfa,DOSR1MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR1DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR1YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR2MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR2DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR2YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR3MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR3DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR3YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR4MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR4DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR4YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR5MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR5DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR5YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR6MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR6DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR6YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR12MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR12DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR12YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR22MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR22DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR22YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR32MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR32DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR32YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR42MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR42DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR42YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR52MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR52DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR52YY,Yes,DATE_OFFSET,,,,
hcfa,DOSR62MM,Yes,DATE_OFFSET,,,,
hcfa,DOSR62DD,Yes,DATE_OFFSET,,,,
hcfa,DOSR62YY,Yes,DATE_OFFSET,,,,
hcfa,PlaceR1,No,,,,,
hcfa,PlaceR2,No,,,,,
hcfa,PlaceR3,No,,,,,
hcfa,PlaceR4,No,,,,,
hcfa,PlaceR5,No,,,,,
hcfa,PlaceR6,No,,,,,
hcfa,ProcCDR1,No,,,,,
hcfa,ProcCDR2,No,,,,,
hcfa,ProcCDR3,No,,,,,
hcfa,ProcCDR4,No,,,,,
hcfa,ProcCDR5,No,,,,,
hcfa,ProcCDR6,No,,,,,
hcfa,ModR1C1,No,,,,,
hcfa,ModR2C1,No,,,,,
hcfa,ModR3C1,No,,,,,
hcfa,ModR4C1,No,,,,,
hcfa,ModR5C1,No,,,,,
hcfa,ModR6C1,No,,,,,
hcfa,DiagCodeR1,No,,,,,
hcfa,DiagCodeR2,No,,,,,
hcfa,DiagCodeR3,No,,,,,
hcfa,DiagCodeR4,No,,,,,
hcfa,DiagCodeR5,No,,,,,
hcfa,DiagCodeR6,No,,,,,
hcfa,ChargesR1C1LHS,Yes,MASK,CUSTOM_STR,ChargesR1C1LHS,,
hcfa,ChargesR1C1RHS,Yes,MASK,CUSTOM_STR,ChargesR1C1RHS,,
hcfa,ChargesR2C1LHS,Yes,MASK,CUSTOM_STR,ChargesR2C1LHS,,
hcfa,ChargesR2C1RHS,Yes,MASK,CUSTOM_STR,ChargesR2C1RHS,,
hcfa,ChargesR3C1LHS,Yes,MASK,CUSTOM_STR,ChargesR3C1LHS,,
hcfa,ChargesR3C1RHS,Yes,MASK,CUSTOM_STR,ChargesR3C1RHS,,
hcfa,ChargesR4C1LHS,Yes,MASK,CUSTOM_STR,ChargesR4C1LHS,,
hcfa,ChargesR4C1RHS,Yes,MASK,CUSTOM_STR,ChargesR4C1RHS,,
hcfa,ChargesR5C1LHS,Yes,MASK,CUSTOM_STR,ChargesR5C1LHS,,
hcfa,ChargesR5C1RHS,Yes,MASK,CUSTOM_STR,ChargesR5C1RHS,,
hcfa,ChargesR6C1LHS,Yes,MASK,CUSTOM_STR,ChargesR6C1LHS,,
hcfa,ChargesR6C1RHS,Yes,MASK,CUSTOM_STR,ChargesR6C1RHS,,
hcfa,DorUR1,No,,,,,
hcfa,DorUR2,No,,,,,
hcfa,DorUR3,No,,,,,
hcfa,DorUR4,No,,,,,
hcfa,DorUR5,No,,,,,
hcfa,DorUR6,No,,,,,
hcfa,EmployerIDN,Yes,MASK,CUSTOM_STR,EmployerIDN,,
hcfa,SSN,Yes,MASK,SSN,SSN,,
hcfa,EIN,No,,,,,
hcfa,PAccNumber,Yes,MASK,CUSTOM_STR,PAccNumber,,
hcfa,AcceptY,No,,,,,
hcfa,AcceptN,No,,,,,
hcfa,PPhoneDigits,Yes,MASK,CUSTOM_STR,PPhoneDigits,,
hcfa,TotChargeD,Yes,MASK,CUSTOM_STR,TotChargeD,,
hcfa,AmountPdM,Yes,MASK,CUSTOM_STR,AmountPdM,,
hcfa,AmountPdD,Yes,MASK,CUSTOM_STR,AmountPdD,,
hcfa,BalanceDueM,Yes,MASK,CUSTOM_STR,BalanceDueM,,
hcfa,BalanceDueD,Yes,MASK,CUSTOM_STR,BalanceDueD,,
hcfa,PhysSignature,No,,,,,
hcfa,DateSigned,Yes,DATE_OFFSET,,,,
hcfa,PhysicianAdd,Yes,MASK,CUSTOM_STR,PhysicianAdd,,
hcfa,PhysicianTelArea,Yes,MASK,CUSTOM_STR,PhysicianTelArea,,
hcfa,PhysicianTelNo,Yes,MASK,CUSTOM_STR,PhysicianTelNo,,
hcfa,PhysicianTelExt,Yes,MASK,CUSTOM_STR,PhysicianTelExt,,
hcfa,ProviderID,No,,,,,
hcfa,MedGrpID,Yes,MASK,CUSTOM_STR,MedGrpID,,
hcfa,Facility,Yes,MASK,CUSTOM_STR,Facility,,
hcfa,FacAddress,Yes,MASK,CUSTOM_STR,FacAddress,,
hcfa,PStatusS,No,,,,,
hcfa,PStatusE,No,,,,,
hcfa,PStatusO,No,,,,,
hcfa,PStatusFTS,No,,,,,
hcfa,PStatusPTS,No,,,,,
hcfa,EmpOrSchoolName,Yes,MASK,CUSTOM_STR,EmpOrSchoolName,,
hcfa,InsurancePlan,Yes,MASK,CUSTOM_STR,InsurancePlan,,
hcfa,OtherInsuredName,Yes,MASK,CUSTOM_STR,OtherInsuredName,,
hcfa,OthergroupNo,Yes,MASK,CUSTOM_STR,OthergroupNo,,
hcfa,OtherInsuredDOBMM,Yes,MASK,CUSTOM_STR,OtherInsuredDOBMM,,
hcfa,OtherInsuredDOBDD,Yes,MASK,CUSTOM_STR,OtherInsuredDOBDD,,
hcfa,OtherInsuredDOBYY,No,,,,,
hcfa,OthersexM,No,,,,,
hcfa,OtherSexF,No,,,,,
hcfa,OtherEmpName,Yes,MASK,CUSTOM_STR,OtherEmpName,,
hcfa,OtherYes,No,,,,,
hcfa,OtherNo,No,,,,,
hcfa,OtherInsuranceName,Yes,MASK,CUSTOM_STR,OtherInsuranceName,,
hcfa,ResubCode,No,,,,,
hcfa,ResubrefNo,No,,,,,
hcfa,EmergencyInd1,No,,,,,
hcfa,EmergencyInd2,No,,,,,
hcfa,EmergencyInd3,No,,,,,
hcfa,EmergencyInd4,No,,,,,
hcfa,EmergencyInd5,No,,,,,
hcfa,EmergencyInd6,No,,,,,
hcfa,COBInd1,No,,,,,
hcfa,COBInd2,No,,,,,
hcfa,COBInd3,No,,,,,
hcfa,COBInd4,No,,,,,
hcfa,COBInd5,No,,,,,
hcfa,COBInd6,No,,,,,
hcfa,RenProNP1,No,,,,,
hcfa,RenProNP2,No,,,,,
hcfa,RenProNP3,No,,,,,
hcfa,RenProNP4,No,,,,,
hcfa,RenProNP5,No,,,,,
hcfa,RenProNP6,No,,,,,
hcfa,EPSDTIND1,No,,,,,
hcfa,EPSDTIND2,No,,,,,
hcfa,EPSDTIND3,No,,,,,
hcfa,EPSDTIND4,No,,,,,
hcfa,EPSDTIND5,No,,,,,
hcfa,EPSDTIND6,No,,,,,
hcfa,ProviderOrgName,No,,,,,
hcfa,typeOfservice1,No,,,,,
hcfa,typeOfservice2,No,,,,,
hcfa,typeOfservice3,No,,,,,
hcfa,typeOfservice4,No,,,,,
hcfa,typeOfservice5,No,,,,,
hcfa,typeOfservice6,No,,,,,
hcfa,TotChargeM,Yes,MASK,CUSTOM_STR,TotChargeM,,
hcfa,claimFind1,No,,,,,
hcfa,ClaimFind2,No,,,,,
hcfa,claimFind3,No,,,,,
hcfa,PayorName1,Yes,MASK,CUSTOM_STR,PayorName1,,
hcfa,PayorName2,Yes,MASK,CUSTOM_STR,PayorName2,,
hcfa,PayorName3,Yes,MASK,CUSTOM_STR,PayorName3,,
hcfa,PayorAddress11,Yes,MASK,CUSTOM_STR,PayorAddress11,,
hcfa,PayorAddress12,Yes,MASK,CUSTOM_STR,PayorAddress12,,
hcfa,PayorAddress13,Yes,MASK,CUSTOM_STR,PayorAddress13,,
hcfa,PayorAddress21,Yes,MASK,CUSTOM_STR,PayorAddress21,,
hcfa,PayorAddress22,Yes,MASK,CUSTOM_STR,PayorAddress22,,
hcfa,PayorAddress23,Yes,MASK,CUSTOM_STR,PayorAddress23,,
hcfa,PayorCity1,Yes,MASK,CUSTOM_STR,PayorCity1,,
hcfa,PayorState1,No,,,,,
hcfa,PayorZip1,Yes,ZIP_CODE,,,,
hcfa,PayorCity2,Yes,MASK,CUSTOM_STR,PayorCity2,,
hcfa,PayorState2,No,,,,,
hcfa,PayorZip2,Yes,ZIP_CODE,,,,
hcfa,PayorCity3,Yes,MASK,CUSTOM_STR,PayorCity3,,
hcfa,PayorState3,No,,,,,
hcfa,PayorZip3,Yes,ZIP_CODE,,,,
hcfa,Reserved19,No,,,,,
hcfa,Reserved10d,No,,,,,
hcfa,SameSymptomDD,Yes,DATE_OFFSET,,,,
hcfa,SameSymptomYY,No,,,,,
hcfa,SameSymptomMM,Yes,DATE_OFFSET,,,,
hcfa,SignatureBox12,No,,,,,
hcfa,SignatureBox13,No,,,,,
hcfa,SignatureDate,Yes,DATE_OFFSET,,,,
hcfa,FacCity,Yes,MASK,CUSTOM_STR,FacCity,,
hcfa,FacState,No,,,,,
hcfa,FacZip,Yes,ZIP_CODE,,,,
hcfa,ProviderCity,Yes,MASK,CUSTOM_STR,ProviderCity,,
hcfa,ProviderState,No,,,,,
hcfa,ProviderZip,Yes,ZIP_CODE,,,,
hcfa,FacNumber,No,,,,,
hcfa,GroupPlan,Yes,MASK,CUSTOM_STR,GroupPlan,,
hcfa,Feca,No,,,,,
hcfa,OtherPlan,No,,,,,
hcfa,AccState,No,,,,,
hcfa,MarriedStatus,No,,,,,
hcfa,Comment1,Yes,NOTES,,,,
hcfa,Comment2,Yes,NOTES,,,,
hcfa,Comment3,Yes,NOTES,,,,
hcfa,Comment4,Yes,NOTES,,,,
hcfa,Comment5,Yes,NOTES,,,,
hcfa,Comment6,Yes,NOTES,,,,
hcfa,row1mod4,No,,,,,
hcfa,row2mod4,No,,,,,
hcfa,row3mod4,No,,,,,
hcfa,row4mod4,No,,,,,
hcfa,row5mod4,No,,,,,
hcfa,row6mod4,No,,,,,
hcfa,box32aNPI,No,,,,,
hcfa,box32bNPI,No,,,,,
hcfa,box17bNPI,No,,,,,
hcfa,box17IdNumType,No,,,,,
hcfa,box24Irow1,No,,,,,
hcfa,box24Irow2,No,,,,,
hcfa,box24Irow3,No,,,,,
hcfa,box24Irow4,No,,,,,
hcfa,box24Irow5,No,,,,,
hcfa,box24Irow6,No,,,,,
hcfa,NIRenProv1,No,,,,,
hcfa,NIRenProv2,No,,,,,
hcfa,NIRenProv3,No,,,,,
hcfa,NIRenProv4,No,,,,,
hcfa,NIRenProv5,No,,,,,
hcfa,NIRenProv6,No,,,,,
hcfa,box33aNPI,No,,,,,
hcfa,box33bNPI,No,,,,,
hcfa,NDCComment1,Yes,NOTES,,,,
hcfa,NDCComment2,Yes,NOTES,,,,
hcfa,NDCComment3,Yes,NOTES,,,,
hcfa,NDCComment4,Yes,NOTES,,,,
hcfa,NDCComment5,Yes,NOTES,,,,
hcfa,NDCComment6,Yes,NOTES,,,,
hcfa,BatchId,Yes,MASK,CUSTOM_STR,BatchId,,
hcfa,Box31Line2,No,,,,,
hcfa,reserved19A,No,,,,,
hcfa,reserved19B,No,,,,,
hcfa,icdindicator,No,,,,,
hcfa,diagnosis5,No,,,,,
hcfa,diagnosis6,No,,,,,
hcfa,diagnosis7,No,,,,,
hcfa,diagnosis8,No,,,,,
hcfa,diagnosis9,No,,,,,
hcfa,diagnosis10,No,,,,,
hcfa,diagnosis11,No,,,,,
hcfa,diagnosis12,No,,,,,
hcfa,claimcodes,No,,,,,
hcfa,field14qual,No,,,,,
hcfa,field15qual,No,,,,,
hcfa,field17qual,No,,,,,
hcfa,field11bqual,No,,,,,
hcfa,field11bdata,No,,,,,
hcfa,field19line1,No,,,,,
hcfa,field19line2,No,,,,,
hcfa,field8line1,No,,,,,
hcfa,field8line2,No,,,,,
hcfa,field8line3,No,,,,,
hcfa,field9b,No,,,,,
hcfa,field9c,No,,,,,
hcfa,field30m,No,,,,,
hcfa,field30d,No,,,,,
hl7labdatadetail,ReportId,Relationship,,,,,hl7labdatadetail.ReportId = labdata.reportid
hl7labdatadetail,name,No,,,,,
hl7labdatadetail,value,Yes,NOTES,,,,
hl7labdatadetail,units,No,,,,,
hl7labdatadetail,range,No,,,,,
hl7labdatadetail,flag,No,,,,,
hl7labdatadetail,notes,Yes,NOTES,,,,
hl7labdatadetail,resultStatus,No,,,,,
hl7labdatadetail,labId,No,,,,,
hl7labdatadetail,hl7id,No,,,,,
hl7labdatadetail,profileid,No,,,,,
hl7labdatadetail,serialno,No,,,,,
hl7labdatadetail,obrcode,No,,,,,
hl7labdatadetail,corrreportno,No,,,,,
hl7labdatadetail,performingSiteId,No,,,,,
hl7labdatadetail,prevvalue,No,,,,,
hl7labdatadetail,AttrResultDate,Yes,DATE_OFFSET,,,,
hl7labdatadetail,AttrResultTime,No,,,,,
hl7labdatadetail,obsubid,No,,,,,
hl7labdatadetail,itemId,No,,,,,
hl7labdatadetail,hl7itemid,No,,,,,
hl7labnotes,reportid,Relationship,,,,,hl7labnotes.reportid = labdata.reportid
hl7labnotes,notes,Yes,NOTES,,,,
hl7labnotes,serialNo,No,,,,,
hl7labnotes,obrcode,No,,,,,
hl7labnotes,hl7Id,No,,,,,
hl7labnotes,corrreportno,No,,,,,
hl7labnotes,hl7itemid,No,,,,,
hl7labnotes,hl7SrNo,No,,,,,
hospitalization,encounterID,Yes,ENCOUNTER_ID,,,,
hospitalization,reason,Yes,NOTES,,,,
hospitalization,date,Yes,DATE_OFFSET,,,,
hospitalization,displayIndex,No,,,,,
hpi,EncounterId,Yes,ENCOUNTER_ID,,,,
hpi,HpiId,No,,,,,
hpi,PropId,No,,,,,
hpi,Selected,No,,,,,
hpi,Notes,Yes,NOTES,,,,
hpi,Duration,No,,,,,
hpi,createDate,Yes,DATE_OFFSET,,,,
hpi,displayseq,No,,,,,
hpi,notes2,Yes,NOTES,,,,
hpi,displayIndex,No,,,,,
ia_measuredata_2018,id,No,,,,,
ia_measuredata_2018,apuid,No,,,,,
ia_measuredata_2018,ecw_provider_id,No,,,,,
ia_measuredata_2018,activity_1,No,,,,,
ia_measuredata_2018,activity_2,No,,,,,
ia_measuredata_2018,activity_3,No,,,,,
ia_measuredata_2018,activity_4,No,,,,,
ia_measuredata_2018,activity_5,No,,,,,
ia_measuredata_2018,activity_6,No,,,,,
ia_measuredata_2018,activity_7,No,,,,,
ia_measuredata_2018,activity_8,No,,,,,
ia_measuredata_2018,perf_score,No,,,,,
ia_measuredata_2018,deleteflag,No,,,,,
ia_measuredata_2018,cb_user_id,No,,,,,
ia_measuredata_2018,created_date,No,,,,,
ia_measuredata_2018,modified_date,No,,,,,
ia_measuredata_2018,mb_user_id,No,,,,,
ia_measuredata_2018,tin,No,,,,,
ia_measuredata_2018,subscription_year,No,,,,,
ia_measuredata_2018,dictionary,No,,,,,
ia_measuredata_2018,mips_enrolment,No,,,,,
ia_measures,id,No,,,,,
ia_measures,subcategory,No,,,,,
ia_measures,measure_code,No,,,,,
ia_measures,measure_description,No,,,,,
ia_measures,measure_points,No,,,,,
ia_measures,deleteflag,No,,,,,
ia_measures,submission_year,No,,,,,
ia_measures,cms_measure_code,No,,,,,
ia_measures,measure_type,No,,,,,
ia_measures,pi_bonus,No,,,,,
ia_measures,short_name,No,,,,,
ia_measures,dictionary,No,,,,,
icd,ID,No,,,,,
icd,Code,No,,,,,
icd,ChangeIndicator,No,,,,,
icd,Status,No,,,,,
icd,ShortDesc,No,,,,,
icd,MedDesc,No,,,,,
icd,LongDesc,No,,,,,
icd,ecwStatus,No,,,,,
icd,ValidFrom,No,,,,,
icd,ValidTo,No,,,,,
icd,codetype,No,,,,,
icd_9,icd_9,No,,,,,
icd_9,disease_name,No,,,,,
icd_9,valid,No,,,,,
icd10bygemsimporttask,id,No,,,,,
icd10bygemsimporttask,truserid,No,,,,,
icd10bygemsimporttask,begintime,No,,,,,
icd10bygemsimporttask,lastupdatetime,No,,,,,
icd10bygemsimporttask,endtime,No,,,,,
icd10bygemsimporttask,icd10cmdescfilename,No,,,,,
icd10bygemsimporttask,icd10cmchronicfilename,No,,,,,
icd10bygemsimporttask,icd10cmrecordstoprocess,No,,,,,
icd10bygemsimporttask,icd10cmrecordsprocessed,No,,,,,
icd10bygemsimporttask,icd10cmcodesinserted,No,,,,,
icd10bygemsimporttask,lastinserteditemid,No,,,,,
icd10bygemsimporttask,lastinsertedicd10cmcode,No,,,,,
icd10bygemsimporttask,icd10chronicrecordstoprocess,No,,,,,
icd10bygemsimporttask,icd10chronicrecordsprocessed,No,,,,,
icd10bygemsimporttask,lastupdatedicd10chroniccode,No,,,,,
icd10bygemsimporttask,icd10chronicupdateditemscount,No,,,,,
icd10bygemsimporttask,taskstatus,No,,,,,
icd10bygemsimporttask,processinfo,No,,,,,
icd10bygemsimporttask,notes,No,,,,,
icd10bygemsimporttask,abortflag,No,,,,,
icd10bygemsimporttask,abortuserid,No,,,,,
icd10bygemsimporttask,deleteflag,No,,,,,
icd10bygemsimporttask,icd10cmdescfileitemscount,No,,,,,
icd10bygemsimporttask,icd10cmchronicfileitemscount,No,,,,,
icd10bygemsimporttask,processflag,No,,,,,
icd10bygemsimporttask,icd9gemsfileitemscount,No,,,,,
icd10bygemsimporttask,icd10gemsfileitemscount,No,,,,,
icd10bygemsimporttask,icd10gemfilename,No,,,,,
icd10bygemsimporttask,icd9gemfilename,No,,,,,
icd10bygemsimporttask,updatedinvalidicdcodescount,No,,,,,
icd10bygemsimporttask,lastupdatedinvalidicdcode,No,,,,,
icd10bygemsimporttask,icd10effective_fy,No,,,,,
icd10bygemsimporttask,icd10cmaddendafilename,No,,,,,
icd10bygemsimporttask,icd10cmaddendarecordscount,No,,,,,
icd10bygemsimporttask,deactivated_icd10cmreviseddescitemscount,No,,,,,
icd10bygemsimporttask,lastattempted_deactivate_icd10cmreviseditemid,No,,,,,
icd10bygemsimporttask,lastattempted_deactivate_icd10cmrevisedcodedesc,No,,,,,
icd10bygemsimporttask,invalidated_icd10cmdeletecodescount,No,,,,,
icd10bygemsimporttask,lastattempted_invalidate_icd10cmdeletecode,No,,,,,
icd10bygemsimporttask,deactivated_icd10cmdeletecodeitemscount,No,,,,,
icd10bygemsimporttask,lastattempted_deactivate_icd10cmdeleteitemid,No,,,,,
icd10bygemsimporttask,inactivefilename,No,,,,,
icd10bygemsimporttask,inctiverevisedrecordscount,No,,,,,
icd10bygemsimporttask,inactivetoprocess,No,,,,,
icd10bygemsimporttask,inactiveprocessed,No,,,,,
icd10bygemsimporttask,inactivelastprocessedcode,No,,,,,
icd10bygemsimporttask,unionfilename,No,,,,,
icd10bygemsimporttask,unionrecordscount,No,,,,,
icd10bygemsimporttask,uniontoprocess,No,,,,,
icd10bygemsimporttask,unionprocessed,No,,,,,
icd10bygemsimporttask,unionlastprocessedcode,No,,,,,
icd10cm_chronic,id,No,,,,,
icd10cm_chronic,icd10code,No,,,,,
icd10cm_chronic,deleteflag,No,,,,,
icd10cm_desc,id,No,,,,,
icd10cm_desc,icd10,No,,,,,
icd10cm_desc,shortDesc,No,,,,,
icd10cm_desc,longDesc,No,,,,,
icd10cm_desc,validicd,No,,,,,
icd10cm_order_addenda,id,No,,,,,
icd10cm_order_addenda,type,No,,,,,
icd10cm_order_addenda,validicd,No,,,,,
icd10cm_order_addenda,code,No,,,,,
icd10cm_order_addenda,shortdesc,No,,,,,
icd10cm_order_addenda,longdesc,No,,,,,
icd10cm_order_addenda,deleteflag,No,,,,,
icd10cm_order_inactive_revised,id,No,,,,,
icd10cm_order_inactive_revised,icdcode,No,,,,,
icd10cm_order_inactive_revised,inactive,No,,,,,
icd10cm_order_inactive_revised,revised,No,,,,,
icd10cm_order_inactive_revised,shortdesc,No,,,,,
icd10cm_order_inactive_revised,longdesc,No,,,,,
icd10cm_order_union,id,No,,,,,
icd10cm_order_union,icdcode,No,,,,,
icd10cm_order_union,validfrom,No,,,,,
icd10cm_order_union,validto,No,,,,,
icd10gem,id,No,,,,,
icd10gem,ICD10D,No,,,,,
icd10gem,ICD9S,No,,,,,
icd10gem,Mapper,No,,,,,
icd10toicd9mappingcache,id,No,,,,,
icd10toicd9mappingcache,icd10itemid,No,,,,,
icd10toicd9mappingcache,icd10code,No,,,,,
icd10toicd9mappingcache,icd10desc,No,,,,,
icd10toicd9mappingcache,icd9itemid,No,,,,,
icd10toicd9mappingcache,icd9code,No,,,,,
icd10toicd9mappingcache,icd9desc,No,,,,,
icd10toicd9mappingcache,deleteflag,No,,,,,
icd9_synonyms,Id,No,,,,,
icd9_synonyms,code,No,,,,,
icd9_synonyms,externallength,No,,,,,
icd9_synonyms,title,No,,,,,
icd9_synonyms,kndg_code,No,,,,,
icd9_synonyms,kndg_title,No,,,,,
icd9_synonyms,NON_SPECIFIC_CODE,No,,,,,
icd9_synonyms,NON_PRIMARY_CODE,No,,,,,
icd9_synonyms,GENDER_FLAG,No,,,,,
icd9_synonyms,AGE_FLAG,No,,,,,
icd9_synonyms,MCC_FLAG,No,,,,,
icd9_synonyms,CC_FLAG,No,,,,,
icd9_synonyms,HCC_MODEL_CAT,No,,,,,
icd9_synonyms,HCC_COMMUNITY_FACTORS,No,,,,,
icd9_synonyms,HCC_INSTITUTION_FACTORS,No,,,,,
